municipio_id,municipio,provincia,poblacion
6589,Junta de Traslaloma,Burgos,122
6590,Villanova,Huesca,122
6591,Conesa,Cataluña,122
6592,Santiuste de Pedraza,Segovia,122
6593,Villanueva de Campeán,Zamora,122
6594,Legaria,Navarre,122
6595,Valdezate,Burgos,122
6596,Villafranca Montes de Oca,Burgos,122
6597,Villanueva de Argaño,Burgos,122
6598,Pedraza de Campos,Palencia,122
6599,Albero Alto,Huesca,122
6600,Valde-Ucieza,Palencia,122
6601,Ventosa del Río Almar,Salamanca,122
6602,Marracos,Zaragoza,121
6603,Villamoratiel de las Matas,León,121
6604,Munilla,La Rioja,121
6605,Hervías,La Rioja,121
6606,Lumbreras,La Rioja,121
6607,Torrecilla del Rebollar,Teruel,121
6608,Gallués - Galoze,Navarre,121
6609,La Encina,Salamanca,121
6610,Matalebreras,Soria,121
6611,Nieva de Cameros,La Rioja,120
6612,Frumales,Segovia,120
6613,Hontoria de Cerrato,Palencia,120
6614,Los Olmos,Teruel,120
6615,Alfántega,Huesca,120
6616,Sansol,Navarre,120
6617,Lantz,Navarre,120
6618,Villeguillo,Segovia,120
6619,Salillas,Huesca,120
6620,Brime de Urz,Zamora,120
6621,Campillo de Deleitosa,Cáceres,120
6622,Villamayor de Monjardín,Navarre,120
6623,Villasexmir,Valladolid,120
6624,Torre la Ribera,Huesca,119
6625,Neila,Burgos,119
6626,El Cubillo de Uceda,Guadalajara,119
6627,Pajares de la Laguna,Salamanca,119
6628,Cubo de Benavente,Zamora,119
6629,Arquillinos,Zamora,119
6630,Pina de Montalgrao,Castellón,119
6631,Anaya,Segovia,119
6632,Los Villares de Soria,Soria,119
6633,Balones,Alicante,119
6634,La Sagrada,Salamanca,119
6635,Caltojar,Soria,119
6636,Santa Eulalia Bajera,La Rioja,119
6637,El Milano,Salamanca,119
6638,Estamariu,Cataluña,119
6639,Valle de Cerrato,Palencia,119
6640,Villalba de Perejil,Zaragoza,118
6641,Vellisca,Cuenca,118
6642,Loscos,Teruel,118
6643,Grijalba,Burgos,118
6644,Badules,Zaragoza,118
6645,Chía,Huesca,118
6646,La Póveda de Soria,Soria,118
6647,La Figuera,Cataluña,118
6648,Pradosegar,Ávila,118
6649,Collado Hermoso,Segovia,118
6650,Berrocalejo,Cáceres,118
6651,Benquerencia,Cáceres,118
6652,Susinos del Páramo,Burgos,118
6653,Visiedo,Teruel,118
6654,Garvín,Cáceres,118
6655,Hornillos de Cerrato,Palencia,118
6656,Millana,Guadalajara,117
6657,Fuenteliante,Salamanca,117
6658,Mediana de Voltoya,Ávila,117
6659,Arcos de las Salinas,Teruel,117
6660,Zorita del Maestrazgo,Castellón,117
6661,Tajueco,Soria,117
6662,Cañaveruelas,Cuenca,117
6663,Vega de Villalobos,Zamora,117
6664,Yanguas de Eresma,Segovia,117
6665,Montclar,Cataluña,117
6666,Quintanilla de Trigueros,Valladolid,117
6667,Tramacastilla,Teruel,117
6668,Chodos,Castellón,117
6669,Anento,Zaragoza,117
6670,Perarrúa,Huesca,117
6671,Zael,Burgos,116
6672,Condemios de Arriba,Guadalajara,116
6673,Vallclara,Cataluña,116
6674,Cerecinos del Carrizal,Zamora,116
6675,Humada,Burgos,116
6676,La Molsosa,Cataluña,116
6677,Velilla de Jiloca,Zaragoza,116
6678,Valle de Manzanedo,Burgos,116
6679,Zaorejas,Guadalajara,116
6680,Fuentelahiguera de Albatages,Guadalajara,116
6681,Mudá,Palencia,116
6682,Orés,Zaragoza,116
6683,Bidaurreta,Navarre,116
6684,Valverde de Campos,Valladolid,116
6685,Cabredo,Navarre,116
6686,Romanones,Guadalajara,116
6687,Villanueva de Gómez,Ávila,116
6688,Fresnedoso,Salamanca,116
6689,Barrachina,Teruel,116
6690,Hiendelaencina,Guadalajara,115
6691,Ciria,Soria,115
6692,Castejón de las Armas,Zaragoza,115
6693,Arija,Burgos,115
6694,Revilla Vallejera,Burgos,115
6695,Durón,Guadalajara,115
6696,Villodrigo,Palencia,115
6697,Castigaleu,Huesca,115
6698,Tulebras,Navarre,115
6699,Ivorra,Cataluña,115
6700,Valderrodilla,Soria,115
6701,Villaferrueña,Zamora,115
6702,Santa Cruz de Moncayo,Zaragoza,115
6703,Laguna de Contreras,Segovia,115
6704,Arancón,Soria,115
6705,Villatoya,Albacete,114
6706,Estubeny,Valencia,114
6707,Fuente Encalada,Zamora,114
6708,Curiel de Duero,Valladolid,114
6709,Ibieca,Huesca,114
6710,Loscorrales,Huesca,114
6711,Santaliestra y San Quílez,Huesca,114
6712,Recuerda,Soria,114
6713,Torrechiva,Castellón,114
6714,Encina de San Silvestre,Salamanca,114
6715,Capafonts,Cataluña,114
6716,Magaña,Soria,114
6717,Pozo de Almoguera,Guadalajara,114
6718,Aldeanueva de la Sierra,Salamanca,113
6719,Poveda de la Sierra,Guadalajara,113
6720,Mironcillo,Ávila,113
6721,Lituénigo,Zaragoza,113
6722,Chodes,Zaragoza,113
6723,Villacid de Campos,Valladolid,113
6724,Villovieco,Palencia,113
6725,Negrilla de Palencia,Salamanca,113
6726,La Peña,Salamanca,113
6727,Cotanes del Monte,Zamora,113
6728,Buenache de la Sierra,Cuenca,113
6729,Castelnou,Teruel,113
6730,Vidángoz - Bidankoze,Navarre,113
6731,Vicién,Huesca,113
6732,Berrueces,Valladolid,113
6733,El Rasillo de Cameros,La Rioja,112
6734,Llorac,Cataluña,112
6735,El Bohodón,Ávila,112
6736,Nigüella,Zaragoza,112
6737,Castellanos de Zapardiel,Ávila,112
6738,Cañas,La Rioja,112
6739,Toga,Castellón,112
6740,Hueva,Guadalajara,112
6741,Torrehermosa,Zaragoza,112
6742,Herramélluri,La Rioja,112
6743,Veracruz,Huesca,112
6744,Maraña,León,112
6745,Barbuñales,Huesca,112
6746,Casas de Guijarro,Cuenca,112
6747,Mues,Navarre,111
6748,Miño de Medinaceli,Soria,111
6749,Muñomer del Peco,Ávila,111
6750,Mirambel,Teruel,111
6751,Matilla de los Caños,Valladolid,111
6752,Benifallim,Alicante,111
6753,La Vilueña,Zaragoza,111
6754,Torralba,Cuenca,111
6755,Cardeñuela Riopico,Burgos,111
6756,Artieda,Zaragoza,111
6757,Bordón,Teruel,111
6758,San Román de la Cuba,Palencia,110
6759,La Mata de Ledesma,Salamanca,110
6760,El Lloar,Cataluña,110
6761,Zamarra,Salamanca,110
6762,Reíllo,Cuenca,110
6763,Campazas,León,110
6764,Villanueva de Viver,Castellón,110
6765,Sarratella,Castellón,110
6766,Las Aldehuelas,Soria,110
6767,Corbalán,Teruel,110
6768,Valdemoro-Sierra,Cuenca,110
6769,Castillejo de Mesleón,Segovia,110
6770,Belascoáin,Navarre,110
6771,Almudaina,Alicante,110
6772,Tabera de Abajo,Salamanca,110
6773,Higuera,Cáceres,110
6774,Arcediano,Salamanca,110
6775,Pozalmuro,Soria,110
6776,Muduex,Guadalajara,110
6777,Villanueva de Cameros,La Rioja,109
6778,Martínez,Ávila,109
6779,Sartajada,Toledo,109
6780,Orexa,Gipuzkoa,109
6781,Castillo de Villamalefa,Castellón,109
6782,Montenegro de Cameros,Soria,109
6783,Retamoso de la Jara,Toledo,109
6784,Santiago del Tormes,Ávila,109
6785,Tamariz de Campos,Valladolid,109
6786,Moratilla de los Meleros,Guadalajara,109
6787,Monesma y Cajigar,Huesca,109
6788,Barbués,Huesca,109
6789,Monasterio de Vega,Valladolid,108
6790,Villaverde del Monte,Burgos,108
6791,Foncea,La Rioja,108
6792,Aldeanueva del Codonal,Segovia,108
6793,Santa María del Mercadillo,Burgos,108
6794,Margalef,Cataluña,108
6795,Quintanilla de la Mata,Burgos,108
6796,Fuentelespino de Moya,Cuenca,107
6797,Campillos-Paravientos,Cuenca,107
6798,Tramaced,Huesca,107
6799,Capillas,Palencia,107
6800,Tejadillos,Cuenca,107
6801,Páramo de Boedo,Palencia,107
6802,Pinedas,Salamanca,107
6803,Las Pedrosas,Zaragoza,107
6804,Clarés de Ribota,Zaragoza,107
6805,Valdeavellano,Guadalajara,107
6806,San Miguel de Serrezuela,Ávila,107
6807,Ameyugo,Burgos,107
6808,Ledanca,Guadalajara,107
6809,Hortigüela,Burgos,107
6810,Sant Martí d'Albars,Cataluña,106
6811,Piracés,Huesca,106
6812,Hinojosa de Jarque,Teruel,106
6813,Tejeda y Segoyuela,Salamanca,106
6814,Micieces de Ojeda,Palencia,106
6815,Torremocha de Jiloca,Teruel,106
6816,Quintanilla de Urz,Zamora,106
6817,El Pobo,Teruel,106
6818,Artazu,Navarre,106
6819,Salinas de Oro,Navarre,106
6820,Narros de Saldueña,Ávila,106
6821,Villafrades de Campos,Valladolid,106
6822,Aguilar de Codés,Navarre,106
6823,Castejón de Alarba,Zaragoza,106
6824,Moríñigo,Salamanca,106
6825,Labajos,Segovia,106
6826,Diego del Carpio,Ávila,106
6827,Peñalba de Ávila,Ávila,106
6828,Riu de Cerdanya,Cataluña,106
6829,Salobral,Ávila,106
6830,Manzanares de Rioja,La Rioja,106
6831,Villanueva de Jiloca,Zaragoza,106
6832,Mozota,Zaragoza,105
6833,Azaila,Teruel,105
6834,Mambrilla de Castrejón,Burgos,105
6835,Cozuelos de Fuentidueña,Segovia,105
6836,El Buste,Zaragoza,105
6837,Oncala,Soria,105
6838,Vierlas,Zaragoza,105
6839,Castrotierra de Valmadrigal,León,105
6840,Bonansa,Huesca,105
6841,Arbolí,Cataluña,105
6842,Laperdiguera,Huesca,105
6843,Sediles,Zaragoza,105
6844,Atalaya del Cañavate,Cuenca,105
6845,Santa Cecilia,Burgos,105
6846,Benillup,Alicante,105
6847,Frías de Albarracín,Teruel,105
6848,Tarrés,Cataluña,105
6849,Benimasot,Alicante,105
6850,Perales,Palencia,105
6851,Montornès de Segarra,Cataluña,105
6852,Matillas,Guadalajara,105
6853,Asín,Zaragoza,105
6854,Bercial,Segovia,105
6855,Mahamud,Burgos,105
6856,Nava de Béjar,Salamanca,105
6857,Torlengua,Soria,104
6858,Cachorrilla,Cáceres,104
6859,El Losar del Barco,Ávila,104
6860,Muñopepe,Ávila,104
6861,Bárcabo,Huesca,104
6862,Torralba de los Frailes,Zaragoza,104
6863,Prado de la Guzpeña,León,104
6864,Benafarces,Valladolid,104
6865,Urzainki,Navarre,104
6866,Robladillo,Valladolid,104
6867,Barbadillo de Herreros,Burgos,104
6868,Esparza de Salazar,Navarre,104
6869,San Torcuato,La Rioja,104
6870,Sacecorbo,Guadalajara,104
6871,Cisla,Ávila,104
6872,Aldeanueva de Guadalajara,Guadalajara,104
6873,San Martín de Valvení,Valladolid,104
6874,Vallecillo,León,103
6875,Salmeroncillos,Cuenca,103
6876,Castil de Vela,Palencia,103
6877,Santa Cruz del Valle Urbión,Burgos,103
6878,Salce,Zamora,103
6879,Riba de Saelices,Guadalajara,103
6880,Villacarralón,Valladolid,103
6881,Arruazu,Navarre,103
6882,Coca de Alba,Salamanca,103
6883,Ledigos,Palencia,103
6884,Cañizar del Olivar,Teruel,103
6885,Libros,Teruel,102
6886,Castro de Filabres,Almería,102
6887,Ruanes,Cáceres,102
6888,Carrícola,Valencia,102
6889,Bozoó,Burgos,102
6890,Cubo de Bureba,Burgos,102
6891,Pardilla,Burgos,102
6892,Santa María del Arroyo,Ávila,102
6893,Cubillo del Campo,Burgos,102
6894,Canejan,Cataluña,102
6895,Castrillo de Cabrera,León,102
6896,Villanueva de San Mancio,Valladolid,102
6897,Quintanilla del Monte,Zamora,102
6898,La Redonda,Salamanca,102
6899,Villasayas,Soria,102
6900,Torre de Esgueva,Valladolid,101
6901,Maderuelo,Segovia,101
6902,Pedroso,La Rioja,101
6903,Carpio de Azaba,Salamanca,101
6904,Alfoz de Santa Gadea,Burgos,101
6905,Aldeavieja de Tormes,Salamanca,101
6906,Villanueva del Campillo,Ávila,101
6907,Facheca,Alicante,101
6908,Cobeta,Guadalajara,101
6909,Algora,Guadalajara,101
6910,La Revilla y Ahedo,Burgos,101
6911,Malpartida,Salamanca,101
6912,Fuentelisendo,Burgos,101
6913,Renera,Guadalajara,101
6914,Pelayos,Salamanca,101
6915,Aldeanueva de Santa Cruz,Ávila,101
6916,Cañada de Calatrava,Ciudad Real,100
6917,Xabier,Navarre,100
6918,Casaseca de Campeán,Zamora,100
6919,Fuentesoto,Segovia,100
6920,El Pobo de Dueñas,Guadalajara,100
6921,Coruña del Conde,Burgos,100
6922,Solana de Ávila,Ávila,100
6923,Martinamor,Salamanca,100
6924,Casa de Uceda,Guadalajara,100
6925,Umbrías,Ávila,100
6926,Valfarta,Huesca,100
6927,Alpanseque,Soria,100
6928,Cantiveros,Ávila,99
6929,Constanzana,Ávila,99
6930,Espinosa de los Caballeros,Ávila,99
6931,Navacepedilla de Corneja,Ávila,99
6932,Paracuellos,Cuenca,99
6933,Gamones,Zamora,99
6934,Vallfogona de Riucorb,Cataluña,99
6935,Rabanera del Pinar,Burgos,99
6936,Villaflor,Ávila,99
6937,Valdeande,Burgos,99
6938,Vallesa de la Guareña,Zamora,99
6939,Puente de Montañana,Huesca,99
6940,Ciruelos de Cervera,Burgos,99
6941,El Busto,Navarre,99
6942,Fuente de Santa Cruz,Segovia,99
6943,Las Hormazas,Burgos,99
6944,Hontangas,Burgos,99
6945,Fresnedilla,Ávila,98
6946,Cabó,Cataluña,98
6947,Palau de Santa Eulàlia,Cataluña,98
6948,Pinilla de los Barruecos,Burgos,98
6949,Pineda Trasmonte,Burgos,98
6950,Puerto Castilla,Ávila,98
6951,Viniegra de Abajo,La Rioja,98
6952,Fulleda,Cataluña,98
6953,Ojos-Albos,Ávila,98
6954,Blascosancho,Ávila,98
6955,El Mirón,Ávila,98
6956,Gargallo,Teruel,98
6957,El Tornadizo,Salamanca,98
6958,La Tala,Salamanca,98
6959,Sopeira,Huesca,98
6960,Ucero,Soria,98
6961,Fuentes de Ayódar,Castellón,98
6962,Urueñas,Segovia,98
6963,La Cañada de Verich,Teruel,97
6964,Alba de Cerrato,Palencia,97
6965,Tribaldos,Cuenca,97
6966,Alcubilla de las Peñas,Soria,97
6967,Santa María Ribarredonda,Burgos,97
6968,Santibáñez de Ecla,Palencia,97
6969,Baños de Rioja,La Rioja,97
6970,Villardondiego,Zamora,97
6971,Villasila de Valdavia,Palencia,97
6972,Fresneda de la Sierra Tirón,Burgos,97
6973,El Atazar,Madrid,97
6974,Alberite de San Juan,Zaragoza,97
6975,Avellanosa de Muñó,Burgos,97
6976,Navalilla,Segovia,97
6977,Abaigar,Navarre,97
6978,Bubierca,Zaragoza,96
6979,Marazoleja,Segovia,96
6980,San Mamés de Campos,Palencia,96
6981,Frandovínez,Burgos,96
6982,Villanueva del Rebollar,Palencia,96
6983,Villalonso,Zamora,96
6984,Carrascosa de Haro,Cuenca,96
6985,Galve de Sorbe,Guadalajara,96
6986,Torrubia de Soria,Soria,96
6987,Pinarnegrillo,Segovia,96
6988,Albero Bajo,Huesca,96
6989,La Yunta,Guadalajara,95
6990,Atanzón,Guadalajara,95
6991,Villamalur,Castellón,95
6992,Payo de Ojeda,Palencia,95
6993,Barchín del Hoyo,Cuenca,95
6994,Villabraz,León,95
6995,Susqueda,Cataluña,95
6996,Castel de Cabra,Teruel,95
6997,Villar de Argañán,Salamanca,95
6998,Calmarza,Zaragoza,95
6999,Miraveche,Burgos,95
7000,Las Cuerlas,Zaragoza,95
7001,Bordalba,Zaragoza,95
7002,Membrillera,Guadalajara,95
7003,Cabezabellosa de la Calzada,Salamanca,95
7004,Mirueña de los Infanzones,Ávila,95
7005,Chagarcía Medianero,Salamanca,94
7006,Valverdejo,Cuenca,94
7007,Támara de Campos,Palencia,94
7008,Revilla del Campo,Burgos,94
7009,Tordesilos,Guadalajara,94
7010,Pineda de la Sierra,Burgos,94
7011,Meranges,Cataluña,94
7012,Herguijuela del Campo,Salamanca,94
7013,Redecilla del Camino,Burgos,94
7014,Villaciervos,Soria,94
7015,Añover de Tormes,Salamanca,94
7016,Nalec,Cataluña,93
7017,Osornillo,Palencia,93
7018,Cihuela,Soria,93
7019,Los Pintanos,Zaragoza,93
7020,Barbarin,Navarre,93
7021,Palazuelos de la Sierra,Burgos,93
7022,Villaprovedo,Palencia,93
7023,Aranarache,Navarre,93
7024,Guirguillano,Navarre,93
7025,Gallegos,Segovia,93
7026,Zafra de Záncara,Cuenca,92
7027,Arévalo de la Sierra,Soria,92
7028,Orísoain,Navarre,92
7029,Vegalatrave,Zamora,92
7030,Villaescusa de Roa,Burgos,92
7031,Monleón,Salamanca,92
7032,Fuentelsaz,Guadalajara,92
7033,Nolay,Soria,92
7034,Golosalvo,Albacete,92
7035,Fuentes de Magaña,Soria,92
7036,Navares de Enmedio,Segovia,92
7037,Valtorres,Zaragoza,92
7038,Población de Arroyo,Palencia,92
7039,La Alameda de Gardón,Salamanca,92
7040,Villanueva del Aceral,Ávila,92
7041,Padilla de Arriba,Burgos,92
7042,Triollo,Palencia,91
7043,Sant Agustí de Lluçanès,Cataluña,91
7044,Fuentemolinos,Burgos,91
7045,Rebolledo de la Torre,Burgos,91
7046,Valverde de los Arroyos,Guadalajara,91
7047,Villaldemiro,Burgos,91
7048,Zapardiel de la Ribera,Ávila,91
7049,Adradas,Soria,91
7050,Malpartida de Corneja,Ávila,90
7051,Guijo de Ávila,Salamanca,90
7052,Celada del Camino,Burgos,90
7053,La Cueva de Roa,Burgos,90
7054,Huelves,Cuenca,90
7055,Valdunciel,Salamanca,90
7056,Campisábalos,Guadalajara,90
7057,Crivillén,Teruel,90
7058,Cuelgamures,Zamora,90
7059,Bustillo del Páramo de Carrión,Palencia,90
7060,Val de San Martín,Zaragoza,90
7061,Tolbaños,Ávila,90
7062,Mirabueno,Guadalajara,90
7063,Villagómez la Nueva,Valladolid,90
7064,Lerga,Navarre,90
7065,Pedrosa del Páramo,Burgos,90
7066,Etayo,Navarre,90
7067,Villar de Samaniego,Salamanca,90
7068,Villahermosa del Campo,Teruel,90
7069,Cueva de Ágreda,Soria,90
7070,Espadilla,Castellón,90
7071,La Hoz de la Vieja,Teruel,90
7072,Villadoz,Zaragoza,90
7073,Miño de San Esteban,Soria,90
7074,Llano de Olmedo,Valladolid,89
7075,Villaveza de Valverde,Zamora,89
7076,Cabizuela,Ávila,89
7077,El Arco,Salamanca,89
7078,Montalbanejo,Cuenca,89
7079,Graja de Campalbo,Cuenca,89
7080,Montalvos,Albacete,89
7081,Fuentes Calientes,Teruel,89
7082,La Peraleja,Cuenca,88
7083,Piedrahita de Castro,Zamora,88
7084,Chillarón del Rey,Guadalajara,88
7085,El Olivar,Guadalajara,88
7086,Retascón,Zaragoza,88
7087,Cabanabona,Cataluña,88
7088,San Pelayo de Guareña,Salamanca,88
7089,Vidayanes,Zamora,88
7090,Capolat,Cataluña,88
7091,Muñosancho,Ávila,88
7092,Villaconancio,Palencia,88
7093,Fuentes de Año,Ávila,88
7094,Villanueva de las Peras,Zamora,88
7095,Cabreros del Monte,Valladolid,88
7096,Fuencemillán,Guadalajara,88
7097,Ruesca,Zaragoza,88
7098,Uña,Cuenca,88
7099,Blesa,Teruel,88
7100,Legarda,Navarre,88
7101,Horcajuelo de la Sierra,Madrid,88
7102,Bustillo de Chaves,Valladolid,88
7103,Justel,Zamora,88
7104,Cereceda de la Sierra,Salamanca,87
7105,Robledillo de la Jara,Madrid,87
7106,Bustillo del Oro,Zamora,87
7107,San Felices,Soria,87
7108,Canredondo,Guadalajara,87
7109,Bernuy-Zapardiel,Ávila,87
7110,La Calzada de Béjar,Salamanca,87
7111,Olmos de Peñafiel,Valladolid,87
7112,Contreras,Burgos,87
7113,Moronta,Salamanca,86
7114,Solanillos del Extremo,Guadalajara,86
7115,Vega de Santa María,Ávila,86
7116,Brieva,Segovia,86
7117,Armañanzas,Navarre,86
7118,Sant Sadurní d'Osormort,Cataluña,86
7119,Polentinos,Palencia,86
7120,La Vajol,Cataluña,86
7121,Sacañet,Castellón,86
7122,Canales de la Sierra,La Rioja,86
7123,Fórnoles,Teruel,86
7124,Valdearenas,Guadalajara,86
7125,Rillo,Teruel,86
7126,San Adrián de Juarros,Burgos,86
7127,Peralejos,Teruel,85
7128,Henche,Guadalajara,85
7129,Valfermoso de Tajuña,Guadalajara,85
7130,Yélamos de Arriba,Guadalajara,85
7131,San Juan del Olmo,Ávila,85
7132,Reinoso de Cerrato,Palencia,85
7133,Valdelageve,Salamanca,85
7134,La Cabeza de Béjar,Salamanca,85
7135,Peralveche,Guadalajara,85
7136,Villaeles de Valdavia,Palencia,85
7137,Espinosa de Cervera,Burgos,85
7138,Sardón de los Frailes,Salamanca,85
7139,Matet,Castellón,84
7140,Mezquita de Jarque,Teruel,84
7141,San Adrián del Valle,León,84
7142,Bahabón de Esgueva,Burgos,84
7143,Castromembibre,Valladolid,84
7144,Camarillas,Teruel,84
7145,Oco,Navarre,84
7146,Herguijuela de Ciudad Rodrigo,Salamanca,84
7147,Monforte de la Sierra,Salamanca,84
7148,Villárdiga,Zamora,84
7149,Riberos de la Cueza,Palencia,84
7150,Berrocal de Salvatierra,Salamanca,84
7151,Quintanilla del Molar,Valladolid,84
7152,Zapardiel de la Cañada,Ávila,84
7153,Languilla,Segovia,84
7154,San Cristóbal de la Vega,Segovia,83
7155,Nava del Barco,Ávila,83
7156,Revilla de Collazos,Palencia,83
7157,Cerezal de Peñahorcada,Salamanca,83
7158,Puertas,Salamanca,83
7159,Villamuriel de Campos,Valladolid,83
7160,Aldeaseca de Alba,Salamanca,83
7161,Alforque,Zaragoza,83
7162,Cabezas del Pozo,Ávila,83
7163,Cubillas de Cerrato,Palencia,83
7164,Valdemeca,Cuenca,83
7165,Sobremunt,Cataluña,83
7166,Alcalá de la Vega,Cuenca,83
7167,Molezuelas de la Carballeda,Zamora,82
7168,Cabrejas del Campo,Soria,82
7169,Nepas,Soria,82
7170,Muriel de la Fuente,Soria,82
7171,Valdeolmillos,Palencia,82
7172,Alconchel de la Estrella,Cuenca,82
7173,Adalia,Valladolid,82
7174,Cazurra,Zamora,82
7175,Torremormojón,Palencia,82
7176,Valdehijaderos,Salamanca,82
7177,Torre de Arcas,Teruel,82
7178,Casas del Puerto,Ávila,82
7179,Ajamil,La Rioja,82
7180,Arsèguel,Cataluña,81
7181,Villarroya del Campo,Zaragoza,81
7182,Partido de la Sierra en Tobalina,Burgos,81
7183,Setiles,Guadalajara,81
7184,Cedillo de la Torre,Segovia,81
7185,Aguilar del Alfambra,Teruel,81
7186,Villalcón,Palencia,81
7187,Huélamo,Cuenca,81
7188,Castrobol,Valladolid,81
7189,Torre los Negros,Teruel,81
7190,Nafría de Ucero,Soria,81
7191,Taroda,Soria,80
7192,Valdevacas y Guijar,Segovia,80
7193,Hornos de Moncalvillo,La Rioja,80
7194,Arguis,Huesca,80
7195,Singra,Teruel,80
7196,Yésero,Huesca,80
7197,Bocos de Duero,Valladolid,80
7198,Poyatos,Cuenca,80
7199,Peñalén,Guadalajara,80
7200,Granera,Cataluña,80
7201,Muñico,Ávila,80
7202,Torrecilla del Monte,Burgos,79
7203,Villegas,Burgos,79
7204,Ayuela,Palencia,79
7205,Villar y Velasco,Cuenca,79
7206,Sanchorreja,Ávila,79
7207,Rábanos,Burgos,79
7208,Aldealengua de Pedraza,Segovia,79
7209,Villalobar de Rioja,La Rioja,79
7210,Condado de Castilnovo,Segovia,79
7211,Muñogrande,Ávila,79
7212,Cabolafuente,Zaragoza,79
7213,Ardisa,Zaragoza,79
7214,Bellprat,Cataluña,78
7215,Medinilla,Ávila,78
7216,Pajarón,Cuenca,78
7217,Cillán,Ávila,78
7218,Peracense,Teruel,78
7219,Cucalón,Teruel,78
7220,Solarana,Burgos,78
7221,Moratinos,Palencia,78
7222,Valdelinares,Teruel,78
7223,Navamorales,Salamanca,78
7224,Torralbilla,Zaragoza,78
7225,Aladrén,Zaragoza,78
7226,Campillo de Dueñas,Guadalajara,78
7227,Calomarde,Teruel,77
7228,Navalperal de Tormes,Ávila,77
7229,Somosierra,Madrid,77
7230,La Hija de Dios,Ávila,77
7231,Arcos de la Sierra,Cuenca,77
7232,Fresno de la Fuente,Segovia,77
7233,Valtiendas,Segovia,77
7234,Santed,Zaragoza,77
7235,Junta de Villalba de Losa,Burgos,77
7236,Corral de Ayllón,Segovia,77
7237,Argañín,Zamora,77
7238,Santibáñez de Esgueva,Burgos,76
7239,Barbalos,Salamanca,76
7240,San Andrés del Congosto,Guadalajara,76
7241,Viana de Duero,Soria,76
7242,Vita,Ávila,76
7243,Fuentes de Carbajal,León,76
7244,Ochánduri,La Rioja,76
7245,Salinas del Manzano,Cuenca,76
7246,Tiurana,Cataluña,76
7247,Valhermoso de la Fuente,Cuenca,76
7248,Moncalvillo,Burgos,76
7249,Santo Tomé de Zabarcos,Ávila,76
7250,Calcena,Zaragoza,76
7251,Gimialcón,Ávila,76
7252,Valderrábano,Palencia,76
7253,Villalaco,Palencia,75
7254,Villaverde-Mogina,Burgos,75
7255,Paredes,Cuenca,75
7256,Sarriés - Sartze,Navarre,75
7257,El Carrascalejo,Badajoz,75
7258,Tobía,La Rioja,75
7259,Donhierro,Segovia,75
7260,Barruelo del Valle,Valladolid,75
7261,Castell de l'Areny,Cataluña,75
7262,Sanchón de la Ribera,Salamanca,75
7263,Caballar,Segovia,75
7264,Garcirrey,Salamanca,75
7265,El Manzano,Salamanca,75
7266,Monforte de Moyuela,Teruel,75
7267,Valles de Palenzuela,Burgos,75
7268,Masegoso de Tajuña,Guadalajara,74
7269,Pavías,Castellón,74
7270,Ramiro,Valladolid,74
7271,Villalbilla de Gumiel,Burgos,74
7272,La Toba,Guadalajara,74
7273,Valle de Tabladillo,Segovia,74
7274,La Cerollera,Teruel,74
7275,Hoz de Jaca,Huesca,74
7276,Rebollo,Segovia,74
7277,Aveinte,Ávila,73
7278,Gúdar,Teruel,73
7279,La Bouza,Salamanca,73
7280,Pozuelo de la Orden,Valladolid,73
7281,Ciadoncha,Burgos,73
7282,La Serna del Monte,Madrid,73
7283,Marzales,Valladolid,73
7284,Cubillo,Segovia,73
7285,Zorraquín,La Rioja,73
7286,Arres,Cataluña,73
7287,Doñinos de Ledesma,Salamanca,73
7288,Muriel Viejo,Soria,72
7289,Ababuj,Teruel,72
7290,Bayubas de Arriba,Soria,72
7291,Mansilla de la Sierra,La Rioja,72
7292,Donjimeno,Ávila,72
7293,Cañizar,Guadalajara,72
7294,Esterri de Cardós,Cataluña,72
7295,Rucandio,Burgos,72
7296,Herbés,Castellón,72
7297,El Cuervo,Teruel,72
7298,Borau,Huesca,72
7299,Güesa - Gorza,Navarre,72
7300,San Miguel de Corneja,Ávila,72
7301,Canillas de Abajo,Salamanca,72
7302,Santa María de los Caballeros,Ávila,72
7303,Bustares,Guadalajara,71
7304,Ciriza,Navarre,71
7305,Berrocal de Huebra,Salamanca,71
7306,Huesa del Común,Teruel,71
7307,Lagueruela,Teruel,71
7308,Villarejo de Montalbán,Toledo,71
7309,Mancera de Arriba,Ávila,71
7310,Orbita,Ávila,71
7311,Fuentestrún,Soria,71
7312,Guaza de Campos,Palencia,71
7313,Berzosilla,Palencia,71
7314,Valbuena de Pisuerga,Palencia,71
7315,Villaverde de Rioja,La Rioja,71
7316,Argecilla,Guadalajara,71
7317,Itero del Castillo,Burgos,71
7318,La Matilla,Segovia,71
7319,Los Valdecolmenas,Cuenca,71
7320,El Recuenco,Guadalajara,70
7321,Milmarcos,Guadalajara,70
7322,Hontanas,Burgos,70
7323,Casafranca,Salamanca,70
7324,San Juan de la Encinilla,Ávila,70
7325,Santibáñez del Val,Burgos,70
7326,Villacidaler,Palencia,70
7327,Ferreruela de Huerva,Teruel,70
7328,Tresviso ,Cantabria,70
7329,Vallejera de Riofrío,Salamanca,70
7330,Santo Domingo de las Posadas,Ávila,70
7331,Cendejas de Enmedio,Guadalajara,70
7332,Matarrubia,Guadalajara,70
